0.0,NA
0.050505050505050504,NA
0.10101010101010101,NA
0.15151515151515152,NA
0.20202020202020202,NA
0.25252525252525254,NA
0.30303030303030304,NA
0.35353535353535354,NA
0.40404040404040403,NA
0.45454545454545453,NA
0.50505050505050508,NA
0.55555555555555558,NA
0.60606060606060608,NA
0.65656565656565657,NA
0.70707070707070707,NA
0.75757575757575757,6.975610971450806
0.80808080808080807,7.146711111068726
0.85858585858585856,7.004684925079346
0.90909090909090906,7.121421813964844
0.95959595959595956,7.2766289710998535
1.0101010101010102,7.327993154525757
1.0606060606060606,7.396831035614014
1.1111111111111112,7.6787590980529785
1.1616161616161615,7.566874980926514
1.2121212121212122,7.7706458568573
1.2626262626262625,7.731889963150024
1.3131313131313131,7.68255090713501
1.3636363636363635,7.405400037765503
1.4141414141414141,7.6569859981536865
1.4646464646464645,7.366905927658081
1.5151515151515151,6.859907150268555
1.5656565656565655,6.693663120269775
1.6161616161616161,7.251817941665649
1.6666666666666667,6.95097804069519
1.7171717171717171,7.567925930023193
1.7676767676767677,8.121062994003296
1.8181818181818181,7.787240028381348
1.8686868686868687,7.312164068222046
1.9191919191919191,7.757336854934692
1.9696969696969697,7.813431978225708
2.0202020202020203,6.049790143966675
2.0707070707070705,6.827008008956909
2.1212121212121211,7.123422145843506
2.1717171717171717,7.044673919677734
2.2222222222222223,7.537866115570068
2.2727272727272725,7.46575403213501
2.3232323232323231,7.324377059936523
2.3737373737373737,7.288594007492065
2.4242424242424243,7.3056159019470215
2.4747474747474749,7.358173131942749
2.5252525252525251,7.1807541847229
2.5757575757575757,7.324877977371216
2.6262626262626263,7.15474796295166
2.6767676767676769,7.302170991897583
2.7272727272727271,7.199850082397461
2.7777777777777777,7.516171216964722
2.8282828282828283,8.053834915161133
2.8787878787878789,7.9042439460754395
2.9292929292929291,7.684867858886719
2.9797979797979797,7.3606321811676025
3.0303030303030303,NA
3.0808080808080809,NA
3.131313131313131,NA
3.1818181818181817,NA
3.2323232323232323,NA
3.2828282828282829,NA
3.3333333333333335,NA
3.3838383838383836,NA
3.4343434343434343,NA
3.4848484848484849,NA
3.5353535353535355,NA
3.5858585858585856,NA
3.6363636363636362,NA
3.6868686868686869,NA
3.7373737373737375,NA
3.7878787878787876,NA
3.8383838383838382,NA
3.8888888888888888,NA
3.9393939393939394,NA
3.9898989898989896,NA
4.0404040404040407,NA
4.0909090909090908,NA
4.141414141414141,NA
4.191919191919192,NA
4.2424242424242422,NA
4.2929292929292933,NA
4.3434343434343434,NA
4.3939393939393936,NA
4.4444444444444446,NA
4.4949494949494948,NA
4.545454545454545,NA
4.595959595959596,NA
4.6464646464646462,NA
4.6969696969696972,NA
4.7474747474747474,NA
4.7979797979797976,NA
4.8484848484848486,NA
4.8989898989898988,NA
4.9494949494949498,NA
5.0,NA
